ZIPCODE,NAICS2012_11,NAICS2012_71,NAICS2012_61,NAICS2012_52,NAICS2012_62,NAICS2012_51,NAICS2012_21,NAICS2012_54,LAT,LON,STATE,ESTMTD_POP_2015
2135,1,17,20,24,98,19,0,81,42.35,-71.15,MA,31660
2136,0,8,13,10,60,3,0,25,42.26,-71.13,MA,32400
2137,0,0,0,0,0,0,0,2,42.25,-71.12,MA,180
2138,0,26,44,52,142,43,1,225,42.38,-71.14,MA,22390
2139,0,27,37,41,115,38,0,282,42.37,-71.11,MA,26890
2140,0,9,23,15,54,27,0,129,42.39,-71.13,MA,16870
2141,0,6,15,14,30,33,0,104,42.37,-71.08,MA,9740
2142,0,6,16,39,14,47,0,248,42.36,-71.08,MA,2420
2143,0,19,12,13,70,16,0,78,42.38,-71.1,MA,20890
2144,0,5,10,18,48,15,0,84,42.4,-71.12,MA,20290
2145,0,3,5,7,38,5,0,32,42.39,-71.1,MA,22430
2148,0,11,21,38,115,19,1,69,42.43,-71.05,MA,54800
2149,0,5,8,37,50,4,0,35,42.4,-71.05,MA,39470
2150,0,6,7,19,84,9,0,33,42.39,-71.03,MA,32330
2151,0,6,9,31,74,7,0,48,42.41,-70.99,MA,47170
2152,0,10,6,13,32,2,0,18,42.37,-70.98,MA,15680
2155,0,16,14,64,119,18,0,118,42.42,-71.1,MA,50390
2156,0,0,0,0,1,0,0,0,42.42,-71.13,MA,20
2163,0,0,1,0,1,3,0,5,42.37,-71.12,MA,630
2169,1,19,16,102,228,40,0,211,42.26,-71,MA,49210
2170,1,6,6,8,23,1,0,22,42.27,-71.02,MA,18260
2171,0,4,7,31,29,11,0,42,42.29,-71.02,MA,16680
2176,0,10,8,24,82,4,0,75,42.45,-71.05,MA,26840
2180,2,13,5,29,99,4,0,75,42.47,-71.09,MA,21130
2184,0,18,15,131,109,37,0,193,42.2,-71,MA,36000
2185,0,0,0,1,1,0,0,1,42.2,-71,MA,257
2186,0,14,7,25,74,7,0,71,42.24,-71.08,MA,26280
2187,0,0,0,1,2,0,0,1,42.26,-71.08,MA,63
2188,0,7,7,14,33,2,0,28,42.2,-70.96,MA,13740
2189,0,3,3,16,45,5,3,34,42.2,-70.94,MA,13430
2190,0,3,2,18,76,2,0,26,42.17,-70.95,MA,16180
2191,0,4,0,3,9,0,0,9,42.24,-70.94,MA,7750
2196,0,0,0,0,0,1,0,0,42.35,-71.06,MA,793
2199,0,2,2,50,3,6,0,38,42.35,-71.08,MA,1290
2201,0,0,0,0,0,0,0,1,42.35,-71.06,MA,15
2203,0,0,0,1,1,0,0,7,42.36,-71.06,MA,0
2205,0,0,0,1,1,0,0,1,42.35,-71.06,MA,1678
2210,0,13,13,115,29,55,0,266,42.35,-71.04,MA,3140
2215,0,14,19,15,49,15,0,61,42.35,-71.1,MA,7350
2222,0,0,0,2,2,0,0,3,42.35,-71.06,MA,0
2228,0,1,0,0,0,0,0,0,42.35,-71.06,MA,93
2238,0,1,1,0,7,0,0,6,42.37,-71.11,MA,534
2269,0,0,1,3,3,1,0,0,42.26,-71,MA,478
2283,0,0,0,0,0,1,0,0,42.35,-71.06,MA,0
2301,0,11,18,72,219,21,0,119,42.08,-71.02,MA,56300
2302,0,4,2,4,62,7,0,11,42.09,-71,MA,30790
2303,0,0,0,0,1,0,0,0,42.08,-71.02,MA,1583
2305,0,0,0,0,1,0,0,0,42.08,-71.02,MA,464
2322,0,0,4,4,14,5,0,12,42.13,-71.05,MA,4220
2324,0,7,5,27,26,6,1,50,41.98,-70.97,MA,21560
2325,0,0,0,0,1,0,0,0,41.98,-70.97,MA,10
2330,1,5,0,7,19,3,0,9,41.88,-70.76,MA,10140
2331,0,2,0,2,3,1,0,6,42.04,-70.67,MA,1883
2332,2,11,10,22,44,6,0,52,42.04,-70.67,MA,14010
2333,0,4,6,9,19,0,0,23,42.03,-70.95,MA,13540
2334,0,0,0,3,1,1,0,0,42.03,-71.1,MA,375
2338,0,3,1,5,8,0,0,4,41.98,-70.86,MA,7260
2339,1,11,13,29,54,6,0,64,42.11,-70.81,MA,14110
2340,0,0,0,0,1,0,0,0,42.11,-70.81,MA,0
2341,0,2,2,8,11,0,0,11,42.06,-70.85,MA,9710
2343,0,1,2,7,19,1,0,11,42.14,-71,MA,10240
2344,0,0,0,1,0,0,0,0,41.86,-70.9,MA,0
2345,0,0,0,1,1,0,0,2,41.92,-70.56,MA,1470
2346,0,4,9,18,50,2,1,48,41.86,-70.9,MA,21370
2347,0,8,7,12,24,2,0,41,41.85,-70.95,MA,10570
2349,0,0,0,0,1,0,0,0,41.86,-70.9,MA,0
2351,0,9,4,12,25,1,0,27,42.11,-70.95,MA,15300
2355,0,0,0,0,0,0,0,1,41.91,-70.79,MA,409
2356,0,10,4,14,43,2,0,28,42.05,-71.1,MA,12070
2357,0,0,2,0,0,0,0,0,42.06,-71.08,MA,14
2358,0,0,0,0,0,0,0,1,42.09,-70.78,MA,282
2359,1,10,5,16,25,3,1,54,42.06,-70.8,MA,16950
2360,0,33,16,77,200,29,2,170,41.95,-70.66,MA,50690
2361,0,0,0,1,1,0,0,1,41.95,-70.66,MA,252
2362,0,0,0,0,1,0,0,0,41.95,-70.66,MA,981
2364,0,12,7,19,31,4,0,24,41.99,-70.71,MA,12300
2367,2,0,1,1,7,1,1,7,41.95,-70.81,MA,2730
2368,0,9,10,23,95,8,0,39,42.17,-71.05,MA,31010
2370,1,7,11,25,21,4,0,44,42.13,-70.91,MA,16580
2375,1,13,2,26,33,6,0,41,42.03,-71.1,MA,9360
2379,1,6,2,7,28,2,0,29,42.01,-71,MA,6800
2382,0,2,2,15,11,1,0,9,42.08,-70.93,MA,14110
2420,1,15,19,38,80,11,0,106,42.46,-71.22,MA,14980
2421,0,16,13,27,87,16,0,166,42.44,-71.23,MA,17770
2445,0,12,28,18,98,8,0,89,42.32,-71.14,MA,17920
2446,0,12,23,27,183,22,0,98,42.34,-71.12,MA,23060
2451,0,4,15,105,108,84,0,224,42.38,-71.24,MA,16130
2452,0,18,9,21,46,13,0,68,42.39,-71.22,MA,10840
2453,0,12,12,34,84,25,0,79,42.37,-71.24,MA,23760
2454,0,0,0,1,3,2,0,2,42.38,-71.24,MA,543
2455,0,0,0,0,3,0,0,1,42.39,-71.22,MA,81
2456,0,1,0,0,0,0,0,0,42.33,-71.2,MA,28
2457,0,0,1,0,0,1,0,0,42.3,-71.27,MA,105
2458,1,15,25,32,59,15,1,103,42.35,-71.19,MA,11790
2459,0,17,32,52,110,19,1,147,42.31,-71.19,MA,17590
2460,0,5,12,15,31,9,0,53,42.35,-71.2,MA,8820
2461,0,5,10,12,36,7,0,44,42.32,-71.21,MA,7080
2462,0,0,0,23,53,0,0,20,42.33,-71.26,MA,1310
2464,0,1,7,8,36,11,0,45,42.31,-71.22,MA,2820
2465,0,11,13,12,37,9,0,50,42.35,-71.22,MA,11730
2466,0,19,8,22,32,12,0,66,42.34,-71.24,MA,6570
2467,0,13,12,19,82,8,0,69,42.31,-71.16,MA,14600
2468,0,1,2,4,20,2,0,25,42.32,-71.23,MA,5580
2471,0,1,1,2,0,0,0,1,42.36,-71.17,MA,273
2472,0,22,25,36,115,54,0,138,42.37,-71.18,MA,30280
2474,0,12,14,16,66,10,0,80,42.42,-71.16,MA,26100
2475,0,0,0,0,1,1,0,0,42.41,-71.18,MA,19
2476,0,7,7,23,65,13,0,55,42.41,-71.16,MA,16510
2478,0,9,16,35,80,15,1,92,42.39,-71.18,MA,24720
2479,0,0,0,0,0,0,0,1,42.39,-71.17,MA,39
2481,0,11,18,132,133,7,0,183,42.31,-71.27,MA,15000
2482,0,15,15,49,42,6,0,93,42.29,-71.3,MA,10250
2492,0,12,18,42,87,9,0,102,42.28,-71.24,MA,20330
2493,0,10,12,31,48,10,0,70,42.36,-71.3,MA,10830
2494,0,12,13,74,63,44,0,147,42.3,-71.23,MA,9810
2532,0,9,7,14,30,6,1,34,41.75,-70.61,MA,9790
2534,0,5,0,1,5,2,0,5,41.66,-70.61,MA,916
2535,1,0,3,2,3,1,0,0,41.34,-70.74,MA,1030
2536,1,13,4,7,16,3,1,38,41.56,-70.55,MA,17840
2537,1,1,6,5,11,2,0,14,41.73,-70.43,MA,5860
2538,0,1,1,5,7,0,0,1,41.78,-70.65,MA,4110
2539,0,12,5,8,8,5,0,20,41.38,-70.53,MA,4910
2540,0,21,9,30,95,9,1,57,41.56,-70.62,MA,6320
2541,0,3,0,3,2,0,0,3,41.54,-70.6,MA,594
2542,0,0,0,0,0,0,0,5,41.71,-70.55,MA,560
2543,0,4,1,1,5,3,0,9,41.52,-70.66,MA,700
2552,0,0,0,0,0,0,0,1,41.34,-70.73,MA,46
2553,1,0,0,0,1,0,0,2,41.71,-70.62,MA,1171
2554,1,23,9,19,33,14,1,53,41.27,-70.1,MA,9870
2556,1,3,0,3,14,1,0,8,41.64,-70.63,MA,3210
2557,0,7,0,6,10,1,0,9,41.45,-70.56,MA,2660
2558,0,1,1,0,1,0,0,0,41.74,-70.66,MA,2189
2559,0,2,4,2,7,2,0,15,41.69,-70.63,MA,2920
2561,0,0,0,0,3,0,0,1,41.77,-70.53,MA,884
2562,0,0,1,5,6,3,0,14,41.79,-70.53,MA,3050
2563,3,9,8,18,44,3,1,36,41.75,-70.49,MA,9860
2564,0,3,1,0,0,0,0,1,41.27,-70,MA,423
2568,0,15,3,10,27,7,0,34,41.45,-70.6,MA,6830
2571,0,6,5,11,44,7,0,20,41.76,-70.71,MA,9080
2574,1,1,0,0,3,2,0,4,41.6,-70.64,MA,1104
2575,0,4,1,3,9,0,0,6,41.38,-70.67,MA,1679
2576,0,1,0,5,3,1,0,5,41.78,-70.75,MA,3720
2584,0,1,1,0,2,0,0,3,41.26,-70.01,MA,1904
2601,1,21,15,54,164,26,1,83,41.65,-70.29,MA,12890
2630,0,5,1,1,9,1,0,20,41.7,-70.3,MA,2000
2631,1,7,2,6,23,6,0,35,41.76,-70.08,MA,8660
2632,0,6,2,13,26,2,0,38,41.66,-70.34,MA,9890
2633,4,8,4,9,14,3,0,17,41.67,-69.96,MA,3550
2635,1,4,2,2,12,1,0,13,41.62,-70.44,MA,3340
2637,0,1,0,0,0,0,0,0,41.71,-70.27,MA,564
2638,0,3,3,4,8,3,0,9,41.73,-70.2,MA,2720
2639,0,1,0,3,2,1,0,5,41.66,-70.13,MA,2740
2641,1,1,0,2,2,1,0,7,41.75,-70.15,MA,1542
2642,2,3,1,0,3,0,0,9,41.83,-69.96,MA,3470
2643,0,1,0,1,2,0,0,1,41.8,-69.94,MA,1113
2644,0,3,0,2,7,1,0,8,41.68,-70.5,MA,4150
2645,4,5,1,5,25,2,0,7,41.69,-70.07,MA,9240
2646,0,7,0,4,3,2,0,7,41.67,-70.07,MA,1820
2647,0,3,0,0,3,0,0,1,41.63,-70.31,MA,393
2648,5,2,3,8,14,4,0,22,41.67,-70.4,MA,7110
2649,0,9,7,18,42,4,0,32,41.65,-70.48,MA,13490
2650,1,2,1,1,5,0,0,3,41.7,-69.95,MA,790
2651,0,0,0,3,4,1,0,4,41.87,-70,MA,1610
2652,4,0,0,1,1,1,0,0,42.04,-70.09,MA,766
2653,1,10,7,22,30,3,0,44,41.79,-70,MA,4640
2655,1,8,4,19,13,4,0,20,41.62,-70.38,MA,3320
2657,2,10,1,6,19,9,0,18,42.06,-70.2,MA,3410
2659,1,1,0,0,1,0,0,2,41.68,-70.02,MA,1060
2660,1,4,2,11,22,4,0,10,41.7,-70.15,MA,5380
2661,0,0,0,0,0,0,0,3,41.67,-70.04,MA,365
2662,1,0,0,1,2,0,0,0,41.75,-69.99,MA,862
2663,0,0,1,0,0,0,0,1,41.89,-70.01,MA,611
2664,0,12,1,11,33,6,0,15,41.67,-70.2,MA,8460
2666,1,4,1,0,0,0,0,2,42,-70.06,MA,1057
2667,1,4,1,3,10,3,0,5,41.93,-70.03,MA,2340
2668,4,3,3,3,5,1,0,12,41.7,-70.37,MA,3140
2669,1,1,0,2,1,0,0,7,41.68,-69.99,MA,812
2670,0,6,0,2,4,1,0,6,41.66,-70.16,MA,1280
2671,0,1,0,0,6,1,0,5,41.67,-70.11,MA,1040
2672,0,0,0,0,1,0,0,0,41.64,-70.31,MA,577
2673,0,4,4,3,22,0,0,16,41.65,-70.24,MA,7530
2675,0,5,2,6,24,3,0,26,41.7,-70.22,MA,6030
2702,0,1,1,4,7,0,1,7,41.78,-71.06,MA,4050
2703,1,16,11,32,136,6,0,68,41.93,-71.29,MA,40590
2712,0,0,1,0,0,0,0,0,41.97,-71.18,MA,272
2713,0,1,1,0,0,0,0,0,41.44,-70.9,MA,32
2714,0,0,0,0,3,0,0,0,41.56,-71,MA,47
2715,0,1,0,2,5,1,0,5,41.82,-71.16,MA,3290
2717,2,0,1,1,3,1,1,6,41.75,-70.97,MA,4710
2718,0,2,0,1,10,1,0,5,41.87,-71.01,MA,6500
2719,7,3,2,26,41,8,1,28,41.63,-70.9,MA,13840
2720,0,5,8,44,161,6,0,98,41.73,-71.12,MA,24080
2721,1,10,10,22,81,6,0,25,41.68,-71.15,MA,20150
2722,0,0,0,4,19,1,0,5,41.71,-71.1,MA,738
2723,0,1,5,13,23,0,0,16,41.69,-71.13,MA,11530
2724,0,1,3,12,18,0,0,7,41.68,-71.18,MA,13000
2725,0,2,0,5,8,2,0,5,41.72,-71.19,MA,2330
2726,0,3,1,13,29,6,0,27,41.73,-71.15,MA,14380
2738,0,9,2,12,16,3,0,26,41.7,-70.76,MA,4950
2739,1,9,1,10,13,1,0,26,41.66,-70.8,MA,6220
2740,69,18,10,43,139,11,0,128,41.64,-70.94,MA,33170
2741,0,0,4,0,4,0,0,0,41.66,-70.93,MA,157
2742,0,0,0,0,0,1,0,1,41.66,-70.93,MA,334
2743,0,3,2,5,11,0,0,6,41.68,-70.9,MA,9580
2744,1,2,0,5,12,2,0,10,41.61,-70.91,MA,9450
2745,0,4,5,30,61,6,1,16,41.7,-70.95,MA,21310
2746,0,6,5,14,15,6,0,6,41.66,-70.93,MA,11960
2747,3,10,7,27,92,9,1,39,41.64,-71,MA,16910
2748,1,7,1,5,20,1,0,13,41.55,-70.98,MA,10470
2760,0,13,6,24,48,12,0,69,41.97,-71.33,MA,26000
2761,0,0,0,1,0,0,0,1,41.97,-71.33,MA,356
2762,0,7,3,19,32,0,1,33,42,-71.33,MA,8470
2763,0,4,6,5,6,1,0,9,41.97,-71.31,MA,2030
2764,0,0,1,2,13,1,0,7,41.85,-71.15,MA,3980
2766,1,12,11,8,47,8,0,32,41.96,-71.18,MA,16530
2767,0,7,3,21,46,6,0,42,41.93,-71.04,MA,13220
2769,3,9,3,8,14,5,0,19,41.83,-71.26,MA,11520
2770,0,2,1,2,6,0,0,7,41.73,-70.81,MA,5320
2771,1,16,8,17,34,5,0,31,41.81,-71.33,MA,13890
2777,2,17,2,12,43,3,0,36,41.75,-71.18,MA,15040
2779,0,4,1,2,1,0,0,4,41.85,-71.08,MA,6360
2780,1,8,17,49,128,27,1,93,41.9,-71.09,MA,43620
2790,3,7,4,20,27,1,0,21,41.66,-71.1,MA,14990
2791,0,1,0,0,0,0,0,1,41.52,-71.07,MA,388
2802,0,0,0,0,0,0,0,3,41.95,-71.46,RI,770
2804,0,0,0,1,3,1,0,6,41.42,-71.78,RI,2640
2806,0,16,12,18,47,4,0,50,41.73,-71.31,RI,16810
2807,1,8,1,1,3,2,0,4,41.16,-71.58,RI,1213
2808,0,0,0,0,1,0,0,2,41.39,-71.75,RI,2140
2809,1,10,12,19,42,3,0,36,41.67,-71.27,RI,17300
2812,0,1,0,0,1,1,0,2,41.47,-71.64,RI,1310
2813,0,5,2,5,20,3,4,13,41.38,-71.65,RI,6920
2814,2,1,2,4,8,2,0,9,41.91,-71.7,RI,6900
2816,1,10,10,15,54,7,0,37,41.68,-71.66,RI,29700
2817,0,3,2,7,12,2,1,14,41.63,-71.65,RI,5860
2818,1,12,7,37,127,11,0,107,41.63,-71.5,RI,18030
2822,0,3,2,2,10,2,0,14,41.56,-71.68,RI,5550
2824,0,0,0,0,0,0,0,2,41.97,-71.55,RI,394
2825,0,4,1,0,7,1,0,10,41.85,-71.76,RI,4960
2826,0,1,1,0,1,0,0,1,41.98,-71.65,RI,880
2827,0,1,0,0,1,0,0,0,41.69,-71.74,RI,2130
2828,0,9,6,20,25,2,0,22,41.87,-71.55,RI,6660
2829,0,1,0,2,2,1,0,0,41.88,-71.61,RI,405
2830,1,4,1,0,6,1,0,9,41.96,-71.67,RI,5940
2831,1,1,1,0,5,1,0,5,41.75,-71.56,RI,3860
2832,1,3,1,0,9,2,1,1,41.51,-71.72,RI,4410
2833,0,0,0,0,1,1,0,1,41.48,-71.77,RI,550
2835,0,13,2,3,11,4,0,36,41.48,-71.36,RI,5230
2837,5,5,0,2,5,1,0,11,41.5,-71.16,RI,3060
2838,0,0,0,2,4,0,0,1,41.96,-71.47,RI,3020
2839,1,0,0,0,0,0,0,0,41.94,-71.64,RI,1620
2840,3,48,10,44,79,18,0,110,41.47,-71.3,RI,18320
2841,0,0,1,0,1,0,0,19,41.51,-71.33,RI,353
2842,1,12,10,29,78,8,2,70,41.51,-71.27,RI,15150
2852,3,20,12,34,71,16,1,99,41.55,-71.46,RI,21530
2857,1,2,1,5,13,1,0,15,41.83,-71.63,RI,8010
2858,0,0,0,0,2,0,0,1,41.97,-71.65,RI,520
2859,0,1,2,2,10,1,0,4,41.95,-71.7,RI,5610
2860,0,14,20,32,140,13,0,91,41.87,-71.37,RI,38130
2861,0,6,3,22,35,3,0,21,41.88,-71.35,RI,23950
2862,0,1,0,0,1,2,0,1,41.87,-71.37,RI,912
2863,0,0,2,6,21,2,0,10,41.89,-71.39,RI,15900
2864,0,11,10,25,86,6,1,66,41.94,-71.41,RI,32390
2865,1,15,8,25,77,15,1,74,41.91,-71.45,RI,16580
2871,2,18,9,14,35,8,0,56,41.6,-71.25,RI,16410
2872,0,0,1,0,0,0,0,0,41.6,-71.31,RI,160
2873,0,0,0,0,0,0,0,1,41.53,-71.78,RI,301
2874,2,10,1,5,1,1,0,13,41.51,-71.44,RI,5810
2876,0,0,0,2,2,1,0,6,41.99,-71.59,RI,1180
2877,0,0,0,0,0,0,0,1,41.52,-71.54,RI,106
2878,1,3,3,9,29,2,0,32,41.65,-71.2,RI,14500
2879,1,25,9,33,88,9,1,74,41.45,-71.51,RI,18750
2880,0,5,1,0,1,0,0,0,41.45,-71.51,RI,684
2881,0,1,4,2,7,8,0,7,41.48,-71.52,RI,1940
2882,3,12,4,11,43,4,0,32,41.39,-71.48,RI,10070
2883,0,2,1,0,0,0,0,1,41.45,-71.5,RI,217
2885,0,7,3,13,33,6,0,26,41.72,-71.26,RI,9180
2886,1,22,14,125,260,33,0,206,41.7,-71.46,RI,26080
2887,0,0,0,4,0,0,0,3,41.7,-71.42,RI,344
2888,0,3,4,26,71,5,0,89,41.75,-71.41,RI,18150
2889,1,8,5,16,37,1,0,28,41.7,-71.42,RI,25560
2891,0,31,8,34,99,7,0,54,41.37,-71.81,RI,19460
2892,1,5,2,1,5,0,0,11,41.5,-71.59,RI,5000
2893,0,11,8,21,47,8,0,37,41.69,-71.51,RI,25880
2894,0,0,0,0,2,0,0,1,41.45,-71.7,RI,760
2895,0,8,13,29,119,10,0,41,41.99,-71.5,RI,33800
2896,0,6,6,8,48,1,2,34,41.95,-71.55,RI,9360
2898,0,3,0,5,8,0,1,4,41.52,-71.67,RI,1860
2901,0,1,0,1,0,1,0,3,41.82,-71.41,RI,299
2902,0,0,0,0,2,2,0,1,41.82,-71.41,RI,69
2903,0,22,31,155,78,44,1,417,41.82,-71.41,RI,5350
2904,0,9,6,33,138,13,0,54,41.86,-71.44,RI,24910
2905,0,5,16,11,87,12,0,47,41.78,-71.4,RI,21040
2906,0,17,30,34,160,20,0,129,41.84,-71.39,RI,19250
2907,0,3,9,25,70,3,0,43,41.8,-71.42,RI,25280
2908,0,2,9,25,65,13,0,67,41.84,-71.44,RI,29520
2909,0,3,12,13,52,11,0,75,41.82,-71.45,RI,35900
2910,0,8,7,32,83,4,0,61,41.77,-71.44,RI,20320
2911,0,2,2,8,35,2,0,16,41.85,-71.47,RI,13450
2912,0,1,1,0,1,1,0,1,41.83,-71.4,RI,375
2914,0,11,13,41,94,10,0,77,41.81,-71.37,RI,18220
2915,0,6,4,31,55,7,0,35,41.77,-71.35,RI,14630
2916,0,7,4,10,16,1,0,23,41.84,-71.35,RI,7730
2917,1,11,7,40,48,14,1,44,41.9,-71.53,RI,10610
2918,0,0,1,1,1,1,0,0,41.82,-71.41,RI,36
2919,1,11,10,31,117,6,0,44,41.83,-71.52,RI,25900
2920,0,16,10,69,177,24,1,111,41.77,-71.47,RI,31070
2921,0,4,4,12,18,4,1,27,41.76,-71.48,RI,11690
2940,0,0,1,0,1,0,0,0,41.82,-71.41,RI,1143
3031,0,7,16,19,31,6,1,78,42.86,-71.61,NH,11480
3032,0,1,1,2,6,0,0,18,43,-71.34,NH,5580
3033,1,1,2,1,4,1,1,10,42.73,-71.66,NH,5360
3034,0,3,1,2,5,2,0,5,43.07,-71.27,NH,3940
3036,1,1,2,0,0,0,0,10,42.95,-71.25,NH,4960
3037,2,1,2,2,7,0,1,6,43.14,-71.21,NH,4380
3038,1,11,11,20,91,11,0,53,42.89,-71.28,NH,32120
3042,0,5,2,5,12,4,0,15,43.03,-71.07,NH,6670
3043,1,1,0,3,0,0,0,2,42.98,-71.8,NH,1420
3044,0,0,1,0,3,2,0,4,42.99,-71.14,NH,4480
3045,2,7,1,8,25,1,0,25,43.01,-71.6,NH,12790
3046,0,1,0,0,3,2,0,4,43.1,-71.59,NH,2800
3047,0,1,1,1,3,0,0,1,42.95,-71.85,NH,1480
3048,0,3,0,0,3,0,0,3,42.76,-71.79,NH,3060
3049,5,3,3,9,6,3,0,27,42.73,-71.58,NH,8080
3051,0,10,11,13,34,8,2,50,42.76,-71.43,NH,24210
3052,0,2,0,1,2,0,0,6,42.83,-71.46,NH,8230
3053,0,10,13,30,83,7,0,84,42.85,-71.36,NH,24190
3054,0,11,14,49,58,14,0,66,42.85,-71.52,NH,25500
3055,2,4,2,13,38,3,1,30,42.83,-71.66,NH,14390
3057,0,1,3,1,0,3,0,4,42.9,-71.66,NH,2430
3060,0,11,16,51,212,31,0,127,42.74,-71.46,NH,25350
3061,0,0,2,4,3,1,0,3,42.74,-71.49,NH,931
3062,1,13,11,18,64,20,0,83,42.74,-71.49,NH,27230
3063,0,13,12,46,54,12,0,65,42.78,-71.52,NH,15270
3064,0,3,3,14,31,3,0,35,42.78,-71.47,NH,13220
3070,2,1,1,1,12,1,1,22,42.96,-71.68,NH,5660
3071,2,2,1,3,6,2,0,6,42.75,-71.85,NH,4860
3076,0,4,4,7,17,2,0,23,42.73,-71.31,NH,13170
3077,0,2,3,8,19,0,0,9,43.03,-71.17,NH,9920
3079,0,20,13,55,112,19,0,128,42.78,-71.2,NH,27510
3082,0,0,0,0,0,0,0,3,42.9,-71.75,NH,1460
3084,0,1,1,0,5,1,0,3,42.81,-71.83,NH,1250
3086,1,3,3,5,4,2,1,21,42.84,-71.73,NH,3800
3087,0,9,7,22,34,9,0,42,42.8,-71.3,NH,14800
3101,0,20,19,95,71,42,0,181,42.99,-71.47,NH,2420
3102,0,6,10,15,58,5,0,37,43.01,-71.49,NH,26410
3103,0,9,16,21,102,22,0,61,42.99,-71.45,NH,32260
3104,0,9,17,48,89,7,0,105,43.01,-71.44,NH,27970
3105,0,0,1,2,5,0,0,3,42.99,-71.45,NH,670
3106,1,8,9,23,36,5,2,24,43.09,-71.45,NH,13250
3108,0,0,1,5,1,1,0,3,42.99,-71.45,NH,936
3109,0,3,3,6,20,13,0,19,42.96,-71.4,NH,9690
3110,0,12,18,139,108,22,0,136,42.95,-71.5,NH,21930
3111,0,0,0,1,0,0,0,1,42.99,-71.45,NH,0
3215,0,5,4,0,0,1,0,3,43.95,-71.5,NH,314
3216,0,1,1,1,4,1,0,2,43.43,-71.82,NH,1940
3217,1,1,1,3,4,0,0,6,43.69,-71.63,NH,1890
3218,0,0,0,0,1,0,0,0,43.33,-71.29,NH,1100
3220,1,5,1,2,7,3,3,10,43.44,-71.47,NH,6420
3221,0,0,1,1,5,1,0,3,43.27,-71.96,NH,2000
3222,1,2,2,5,9,1,0,9,43.6,-71.74,NH,4810
3223,1,1,1,3,5,3,1,2,43.86,-71.63,NH,3760
3224,1,2,2,2,4,2,0,3,43.33,-71.56,NH,2230
3225,1,2,2,0,1,2,0,6,43.33,-71.23,NH,3320
3226,0,1,1,1,0,0,0,2,43.71,-71.52,NH,1920
3227,0,4,1,0,2,0,0,3,43.83,-71.47,NH,880
3229,0,5,3,4,9,2,0,14,43.22,-71.71,NH,5620
3230,2,0,0,0,1,0,0,1,43.52,-71.86,NH,1110
3233,0,0,0,0,0,1,0,1,43.42,-71.93,NH,320
3234,2,2,4,4,7,0,0,7,43.22,-71.33,NH,4440
3235,0,2,0,8,19,1,0,11,43.45,-71.66,NH,7300
3237,0,0,0,1,0,0,0,1,43.42,-71.41,NH,2300
3240,0,2,0,0,0,0,0,0,43.55,-71.94,NH,1130
3241,0,1,0,0,1,0,0,3,43.69,-71.8,NH,730
3242,0,3,2,5,7,2,2,11,43.17,-71.81,NH,3710
3243,0,0,0,0,0,0,0,1,43.52,-71.7,NH,940
3244,1,1,2,7,16,2,0,5,43.12,-71.92,NH,6970
3245,1,3,1,1,2,1,0,1,43.73,-71.58,NH,1700
3246,0,19,6,27,64,5,0,49,43.56,-71.48,NH,13460
3247,0,1,1,1,3,1,0,1,43.56,-71.48,NH,1611
3249,0,11,4,10,19,3,0,19,43.53,-71.38,NH,6570
3251,1,7,3,4,12,1,1,4,44.04,-71.67,NH,1500
3252,0,0,0,0,1,0,0,0,43.47,-71.56,NH,205
3253,0,8,2,16,16,4,0,25,43.65,-71.5,NH,6050
3254,0,5,2,9,8,2,0,15,43.75,-71.39,NH,3560
3255,0,3,0,3,2,0,0,3,43.32,-72.03,NH,1790
3256,0,0,1,0,2,2,0,1,43.6,-71.65,NH,2020
3257,1,7,1,18,26,5,1,26,43.41,-71.98,NH,3980
3258,1,1,0,0,5,0,0,6,43.25,-71.39,NH,2380
3259,0,0,0,0,0,0,0,1,43.86,-71.38,NH,290
3260,0,2,0,0,1,0,0,4,43.36,-71.94,NH,633
3261,1,1,1,3,7,0,0,3,43.19,-71.15,NH,4230
3262,0,3,0,1,1,0,0,2,44.01,-71.73,NH,1110
3263,0,0,0,5,6,3,0,3,43.3,-71.33,NH,3480
3264,2,2,6,16,30,3,0,19,43.73,-71.69,NH,4110
3266,2,2,2,0,2,0,0,4,43.8,-71.81,NH,1860
3268,1,0,0,0,0,2,0,2,43.38,-71.71,NH,1200
3269,1,2,0,0,5,0,0,2,43.52,-71.6,NH,2710
3273,1,0,0,1,0,0,0,1,43.31,-71.92,NH,300
3275,2,2,4,2,17,1,0,13,43.13,-71.45,NH,10690
3276,2,4,4,8,17,4,1,13,43.44,-71.58,NH,7400
3278,1,3,1,2,4,0,0,7,43.28,-71.81,NH,2800
3279,0,0,0,0,2,0,1,1,43.92,-71.89,NH,610
3280,0,0,0,0,0,1,0,2,43.17,-72.09,NH,970
3281,0,1,0,1,6,2,1,15,43.1,-71.73,NH,8670
3282,1,0,0,0,0,0,0,1,43.87,-71.91,NH,780
3284,0,1,0,0,0,0,0,4,43.49,-72.03,NH,780
3285,0,2,1,1,0,0,0,2,43.93,-71.62,NH,1350
3287,0,1,1,0,2,0,0,3,43.45,-71.91,NH,1150
3289,0,1,0,0,0,0,0,0,43.5,-71.49,NH,444
3290,1,0,0,0,3,0,0,8,43.11,-71.1,NH,4650
3291,0,0,0,0,1,0,0,0,43.18,-71.14,NH,180
